modal,hora_pedido,dt,Ano,Mês,Dia,hora,Dia da Semana,Parte do dia,Bairro,Cidade,País
CAR,2020-10-14 11:45:45.200,2020-10-14,2020,Outubro,14,11,Quarta-feira,Manhã, S.LESTE UNIVERSITARIO, GOIANIA, Brazil
CAR,2020-10-14 11:44:00.017,2020-10-14,2020,Outubro,14,11,Quarta-feira,Manhã, S.LESTE UNIVERSITARIO, GOIANIA, Brazil
CAR,2020-10-14 11:30:35.849,2020-10-14,2020,Outubro,14,11,Quarta-feira,Manhã, S.LESTE UNIVERSITARIO, GOIANIA, Brazil
CAR,2020-10-14 10:59:39.420,2020-10-14,2020,Outubro,14,10,Quarta-feira,Manhã, CONJUNTO RIVIERA, GOIANIA, Brazil
CAR,2020-10-14 10:42:09.247,2020-10-14,2020,Outubro,14,10,Quarta-feira,Manhã, CONJUNTO RIVIERA, GOIANIA, Brazil
CAR,2020-10-14 10:56:13.591,2020-10-14,2020,Outubro,14,10,Quarta-feira,Manhã, CONJUNTO RIVIERA, GOIANIA, Brazil
CAR,2020-10-14 17:43:34.964,2020-10-14,2020,Outubro,14,17,Quarta-feira,Tarde, JARDIM COLORADO, GOIANIA, Brazil
CAR,2020-10-14 10:47:12.366,2020-10-14,2020,Outubro,14,10,Quarta-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-14 13:13:30.727,2020-10-14,2020,Outubro,14,13,Quarta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-14 13:39:44.832,2020-10-14,2020,Outubro,14,13,Quarta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-14 13:05:17.866,2020-10-14,2020,Outubro,14,13,Quarta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-14 15:13:24.880,2020-10-14,2020,Outubro,14,15,Quarta-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-10-14 06:07:17.816,2020-10-14,2020,Outubro,14,6,Quarta-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-10-14 15:38:10.676,2020-10-14,2020,Outubro,14,15,Quarta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-14 14:32:35.020,2020-10-14,2020,Outubro,14,14,Quarta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-02-13 13:04:09.189,2021-02-13,2021,Fevereiro,13,13,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-02-13 14:39:49.426,2021-02-13,2021,Fevereiro,13,14,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-02-13 15:12:08.452,2021-02-13,2021,Fevereiro,13,15,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-02-13 12:35:19.121,2021-02-13,2021,Fevereiro,13,12,Sábado,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2020-09-04 09:50:47.198,2020-09-04,2020,Setembro,4,9,Sexta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-09-04 16:05:40.388,2020-09-04,2020,Setembro,4,16,Sexta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-09-04 15:55:54.266,2020-09-04,2020,Setembro,4,15,Sexta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2021-01-25 15:17:37.373,2021-01-25,2021,Janeiro,25,15,Segunda-feira,Tarde, JARDIM GUANABARA, GOIANIA, Brazil
CAR,2021-01-25 13:31:13.376,2021-01-25,2021,Janeiro,25,13,Segunda-feira,Tarde, JARDIM GUANABARA, GOIANIA, Brazil
CAR,2021-01-15 11:35:32.665,2021-01-15,2021,Janeiro,15,11,Sexta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-15 11:32:23.113,2021-01-15,2021,Janeiro,15,11,Sexta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-15 11:40:39.365,2021-01-15,2021,Janeiro,15,11,Sexta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-06 08:32:50.251,2020-11-06,2020,Novembro,6,8,Sexta-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-06 09:19:32.378,2020-11-06,2020,Novembro,6,9,Sexta-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-06 09:23:44.978,2020-11-06,2020,Novembro,6,9,Sexta-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-06 13:10:35.351,2020-11-06,2020,Novembro,6,13,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-06 12:47:17.086,2020-11-06,2020,Novembro,6,12,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-06 16:29:41.888,2020-11-06,2020,Novembro,6,16,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-06 15:57:48.243,2020-11-06,2020,Novembro,6,15,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-06 09:45:56.045,2020-11-06,2020,Novembro,6,9,Sexta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-06 15:46:20.953,2020-11-06,2020,Novembro,6,15,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-20 14:42:37.105,2020-10-20,2020,Outubro,20,14,Terça-feira,Tarde, VILA MARIA, APARECIDA DE GOIANIA, Brazil
CAR,2020-10-20 15:24:22.212,2020-10-20,2020,Outubro,20,15,Terça-feira,Tarde, CONJUNTO RIVIERA, GOIANIA, Brazil
CAR,2020-10-20 15:55:55.856,2020-10-20,2020,Outubro,20,15,Terça-feira,Tarde, CONJUNTO RIVIERA, GOIANIA, Brazil
CAR,2020-10-20 15:54:31.391,2020-10-20,2020,Outubro,20,15,Terça-feira,Tarde, CONJUNTO RIVIERA, GOIANIA, Brazil
CAR,2020-10-20 10:04:11.979,2020-10-20,2020,Outubro,20,10,Terça-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-20 10:25:44.409,2020-10-20,2020,Outubro,20,10,Terça-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-10-20 08:29:04.668,2020-10-20,2020,Outubro,20,8,Terça-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-10-20 08:49:12.935,2020-10-20,2020,Outubro,20,8,Terça-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-10-20 15:21:33.075,2020-10-20,2020,Outubro,20,15,Terça-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-10-20 00:03:26.982,2020-10-20,2020,Outubro,20,0,Terça-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-10-20 13:56:38.758,2020-10-20,2020,Outubro,20,13,Terça-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-06-24 13:21:51.885,2021-06-24,2021,Junho,24,13,Quinta-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2021-06-24 12:03:34.529,2021-06-24,2021,Junho,24,12,Quinta-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-12-01 12:17:26.388,2020-12-01,2020,Dezembro,1,12,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-01 20:43:02.355,2020-12-01,2020,Dezembro,1,20,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-01 14:31:09.154,2020-12-01,2020,Dezembro,1,14,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-01 18:46:52.156,2020-12-01,2020,Dezembro,1,18,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-01 19:13:07.789,2020-12-01,2020,Dezembro,1,19,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-01 14:20:22.363,2020-12-01,2020,Dezembro,1,14,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-01 13:49:16.161,2020-12-01,2020,Dezembro,1,13,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-01 13:45:39.384,2020-12-01,2020,Dezembro,1,13,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-01 12:35:31.556,2020-12-01,2020,Dezembro,1,12,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-01 18:45:56.843,2020-12-01,2020,Dezembro,1,18,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-01 11:44:04.876,2020-12-01,2020,Dezembro,1,11,Terça-feira,Manhã, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-12-01 21:23:52.900,2020-12-01,2020,Dezembro,1,21,Terça-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-01 18:29:46.784,2020-12-01,2020,Dezembro,1,18,Terça-feira,Noite, Setor Novo Horizonte, GOIANIA, Brazil
CAR,2021-01-05 20:39:02.167,2021-01-05,2021,Janeiro,5,20,Terça-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-01-05 22:13:53.375,2021-01-05,2021,Janeiro,5,22,Terça-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-01-05 19:56:51.121,2021-01-05,2021,Janeiro,5,19,Terça-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-03-04 11:41:51.202,2021-03-04,2021,Março,4,11,Quinta-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-03-04 15:26:33.770,2021-03-04,2021,Março,4,15,Quinta-feira,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2021-03-04 14:27:22.856,2021-03-04,2021,Março,4,14,Quinta-feira,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2020-11-11 16:03:52.564,2020-11-11,2020,Novembro,11,16,Quarta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-11 15:52:47.183,2020-11-11,2020,Novembro,11,15,Quarta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-11 16:22:36.670,2020-11-11,2020,Novembro,11,16,Quarta-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-11 09:56:51.246,2020-11-11,2020,Novembro,11,9,Quarta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-11 12:51:20.543,2020-11-11,2020,Novembro,11,12,Quarta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-11 10:02:09.270,2020-11-11,2020,Novembro,11,10,Quarta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-11 14:39:05.647,2020-11-11,2020,Novembro,11,14,Quarta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-11 14:20:39.836,2020-11-11,2020,Novembro,11,14,Quarta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-11 15:37:33.318,2020-11-11,2020,Novembro,11,15,Quarta-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2021-01-06 12:09:59.895,2021-01-06,2021,Janeiro,6,12,Quarta-feira,Tarde, AEROVIARIO, GOIANIA, Brazil
CAR,2021-01-06 19:26:43.496,2021-01-06,2021,Janeiro,6,19,Quarta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-01-06 19:32:31.737,2021-01-06,2021,Janeiro,6,19,Quarta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-01-08 16:44:33.836,2021-01-08,2021,Janeiro,8,16,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-05-06 16:54:01.162,2021-05-06,2021,Maio,6,16,Quinta-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2021-05-06 17:04:48.468,2021-05-06,2021,Maio,6,17,Quinta-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2021-05-06 11:32:30.717,2021-05-06,2021,Maio,6,11,Quinta-feira,Manhã,,,
CAR,2021-05-06 17:32:58.174,2021-05-06,2021,Maio,6,17,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-05-06 17:21:15.646,2021-05-06,2021,Maio,6,17,Quinta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-04 14:24:06.166,2020-12-04,2020,Dezembro,4,14,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-04 16:07:09.116,2020-12-04,2020,Dezembro,4,16,Sexta-feira,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2020-12-04 16:18:46.378,2020-12-04,2020,Dezembro,4,16,Sexta-feira,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2020-10-17 11:49:47.064,2020-10-17,2020,Outubro,17,11,Sábado,Manhã, JD BALNEARIO M PONTE, GOIANIA, Brazil
CAR,2020-10-17 13:33:35.071,2020-10-17,2020,Outubro,17,13,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-17 15:08:14.615,2020-10-17,2020,Outubro,17,15,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-17 15:39:02.412,2020-10-17,2020,Outubro,17,15,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-17 10:54:29.434,2020-10-17,2020,Outubro,17,10,Sábado,Manhã, PARQUE REAL, APARECIDA DE GOIANIA, Brazil
CAR,2020-10-17 14:08:46.694,2020-10-17,2020,Outubro,17,14,Sábado,Tarde, JARDIM GUANABARA, GOIANIA, Brazil
CAR,2020-10-17 10:41:43.487,2020-10-17,2020,Outubro,17,10,Sábado,Manhã, JARDIM GUANABARA, GOIANIA, Brazil
CAR,2020-10-17 08:20:10.273,2020-10-17,2020,Outubro,17,8,Sábado,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-10-17 13:03:23.498,2020-10-17,2020,Outubro,17,13,Sábado,Tarde, Vila Jardim São Judas Tadeu, GOIANIA, Brazil
CAR,2020-10-17 09:32:51.430,2020-10-17,2020,Outubro,17,9,Sábado,Manhã, Jardim Goiás, GOIANIA, Brazil
CAR,2020-10-17 09:26:15.750,2020-10-17,2020,Outubro,17,9,Sábado,Manhã, Jardim Goiás, GOIANIA, Brazil
CAR,2020-11-21 14:30:24.690,2020-11-21,2020,Novembro,21,14,Sábado,Tarde, JARDIM COLORADO, GOIANIA, Brazil
CAR,2020-11-21 12:31:17.332,2020-11-21,2020,Novembro,21,12,Sábado,Tarde, AEROVIARIO, GOIANIA, Brazil
CAR,2020-11-21 15:47:48.843,2020-11-21,2020,Novembro,21,15,Sábado,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2020-11-21 15:08:36.012,2020-11-21,2020,Novembro,21,15,Sábado,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2020-11-21 15:44:46.172,2020-11-21,2020,Novembro,21,15,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-07-12 22:26:05.008,2021-07-12,2021,Julho,12,22,Segunda-feira,Noite, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-11-10 17:35:50.607,2020-11-10,2020,Novembro,10,17,Terça-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-10 17:53:21.705,2020-11-10,2020,Novembro,10,17,Terça-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-10 17:00:49.011,2020-11-10,2020,Novembro,10,17,Terça-feira,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-11-10 17:04:22.331,2020-11-10,2020,Novembro,10,17,Terça-feira,Tarde, AEROVIARIO, GOIANIA, Brazil
CAR,2020-11-10 15:06:45.115,2020-11-10,2020,Novembro,10,15,Terça-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-10 15:22:40.521,2020-11-10,2020,Novembro,10,15,Terça-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-10 15:11:02.957,2020-11-10,2020,Novembro,10,15,Terça-feira,Tarde, SETOR LESTE UNIVERSITÁRIO, GOIANIA, Brazil
CAR,2020-11-10 09:36:31.992,2020-11-10,2020,Novembro,10,9,Terça-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-10 13:56:05.477,2020-11-10,2020,Novembro,10,13,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-10 12:59:17.942,2020-11-10,2020,Novembro,10,12,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-10 17:40:58.686,2020-11-10,2020,Novembro,10,17,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-10 22:01:27.194,2020-11-10,2020,Novembro,10,22,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-10 12:35:16.760,2020-11-10,2020,Novembro,10,12,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-10 20:54:21.164,2020-11-10,2020,Novembro,10,20,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-10 18:29:15.704,2020-11-10,2020,Novembro,10,18,Terça-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-10 13:07:05.715,2020-11-10,2020,Novembro,10,13,Terça-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-10 12:06:30.257,2020-11-10,2020,Novembro,10,12,Terça-feira,Tarde, Jardim Goiás, GOIANIA, Brazil
CAR,2021-01-23 15:04:28.467,2021-01-23,2021,Janeiro,23,15,Sábado,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-23 13:56:29.397,2021-01-23,2021,Janeiro,23,13,Sábado,Tarde, Setor Leste Universitário, GOIANIA, Brazil
CAR,2020-10-26 10:25:13.211,2020-10-26,2020,Outubro,26,10,Segunda-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-10-26 10:50:40.328,2020-10-26,2020,Outubro,26,10,Segunda-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-10-26 14:44:15.177,2020-10-26,2020,Outubro,26,14,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-26 14:40:23.601,2020-10-26,2020,Outubro,26,14,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-26 14:51:31.140,2020-10-26,2020,Outubro,26,14,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-26 16:06:37.963,2020-10-26,2020,Outubro,26,16,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-26 13:44:40.359,2020-10-26,2020,Outubro,26,13,Segunda-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-10-26 14:00:00.954,2020-10-26,2020,Outubro,26,14,Segunda-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-10-26 13:43:46.115,2020-10-26,2020,Outubro,26,13,Segunda-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-10-26 11:34:22.067,2020-10-26,2020,Outubro,26,11,Segunda-feira,Manhã, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-10-26 12:49:52.197,2020-10-26,2020,Outubro,26,12,Segunda-feira,Tarde, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-10-26 11:34:26.854,2020-10-26,2020,Outubro,26,11,Segunda-feira,Manhã, LOT FAICALVILLE, GOIANIA, Brazil
CAR,2020-11-22 23:42:04.709,2020-11-22,2020,Novembro,22,23,Domingo,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-22 17:10:50.155,2020-11-22,2020,Novembro,22,17,Domingo,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-22 17:23:26.437,2020-11-22,2020,Novembro,22,17,Domingo,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-22 17:16:51.858,2020-11-22,2020,Novembro,22,17,Domingo,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-22 21:40:12.827,2020-11-22,2020,Novembro,22,21,Domingo,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-18 19:42:48.247,2020-10-18,2020,Outubro,18,19,Domingo,Noite, AEROVIARIO, GOIANIA, Brazil
CAR,2020-10-18 11:18:34.804,2020-10-18,2020,Outubro,18,11,Domingo,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-10-13 18:50:10.036,2020-10-13,2020,Outubro,13,18,Terça-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-10-13 21:33:47.240,2020-10-13,2020,Outubro,13,21,Terça-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-14 07:39:16.157,2020-12-14,2020,Dezembro,14,7,Segunda-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-14 22:11:45.114,2020-12-14,2020,Dezembro,14,22,Segunda-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-14 22:32:29.062,2020-12-14,2020,Dezembro,14,22,Segunda-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-14 18:52:51.023,2020-12-14,2020,Dezembro,14,18,Segunda-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-12-14 17:03:13.307,2020-12-14,2020,Dezembro,14,17,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-14 16:40:07.025,2020-12-14,2020,Dezembro,14,16,Segunda-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-14 00:30:11.522,2020-12-14,2020,Dezembro,14,0,Segunda-feira,Noite, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-14 10:54:50.496,2020-12-14,2020,Dezembro,14,10,Segunda-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-12-14 13:03:18.072,2020-12-14,2020,Dezembro,14,13,Segunda-feira,Tarde, S.LESTE UNIVERSITARIO, GOIANIA, Brazil
CAR,2021-02-27 11:04:03.770,2021-02-27,2021,Fevereiro,27,11,Sábado,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-02-27 11:08:46.573,2021-02-27,2021,Fevereiro,27,11,Sábado,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-02-27 11:28:04.770,2021-02-27,2021,Fevereiro,27,11,Sábado,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-03-17 11:13:59.003,2021-03-17,2021,Março,17,11,Quarta-feira,Manhã, JARDIM NOVA ERA, APARECIDA DE GOIANIA, Brazil
CAR,2020-09-12 15:31:46.807,2020-09-12,2020,Setembro,12,15,Sábado,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-09-12 15:19:45.375,2020-09-12,2020,Setembro,12,15,Sábado,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-09-12 14:18:08.475,2020-09-12,2020,Setembro,12,14,Sábado,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2020-09-12 12:33:23.965,2020-09-12,2020,Setembro,12,12,Sábado,Tarde, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-02-26 21:53:15.783,2021-02-26,2021,Fevereiro,26,21,Sexta-feira,Noite, Setor Sudoeste, GOIANIA, Brazil
